#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68522
#Date Time: 2021-12-03 11:46:07.598
#Sample rate: 50000Hz
#Samples: 100000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Group: 34
Turn: Right
Run: 40
Ball radius: 12.5mm
Angle: High
Time (s),Channel 1 (V)
0.1733800000000001,0.3223529029885445
0.1734,0.3226848133899417
0.17342,0.3223529029885432
0.17344,0.3223529029885432
0.1734600000000001,0.3220209925871433
0.1734800000000001,0.3220209925871433
0.1735000000000001,0.3216890821857473
0.17352,0.3226848133899393
0.17354,0.3226848133899429
0.17356,0.3226848133899429
0.1735800000000001,0.3230167237913428
0.1736000000000001,0.3230167237913453
0.17362,0.32368054459414
0.17364,0.3236805445941424
0.17366,0.3233486341927427
0.1736800000000001,0.3236805445941424
0.1737000000000001,0.3236805445941424
0.1737200000000001,0.3240124549955423
0.17374,0.3240124549955423
0.17376,0.324344365396942
0.17378,0.324344365396942
0.1738000000000001,0.3246762757983419
0.1738200000000001,0.324344365396942
0.17384,0.324344365396942
0.17386,0.3236805445941424
0.17388,0.3240124549955423
0.1739000000000001,0.3240124549955423
0.1739200000000001,0.324344365396942
0.1739400000000001,0.3240124549955435
0.17396,0.3243443653969408
0.17398,0.324344365396942
0.174,0.324344365396942
0.1740200000000001,0.324344365396942
0.1740400000000001,0.3246762757983419
0.17406,0.3246762757983419
0.17408,0.3250081861997418
0.1741,0.324344365396942
0.1741200000000001,0.324344365396942
0.1741400000000001,0.324344365396942
0.1741600000000001,0.3263358278053446
0.17418,0.3273315590095369
0.1742,0.3269996486081406
0.17422,0.3269996486081406
0.1742400000000001,0.3266677382067409
0.1742600000000001,0.3266677382067421
0.17428,0.3269996486081393
0.1743,0.3269996486081406
0.17432,0.326335827805341
0.1743400000000001,0.3269996486081406
0.1743600000000001,0.3276634694109402
0.1743800000000001,0.3269996486081418
0.1744,0.3273315590095393
0.17442,0.3273315590095405
0.17444,0.3269996486081406
0.1744600000000001,0.3269996486081406
0.1744800000000001,0.326335827805341
0.1745000000000001,0.3273315590095393
0.17452,0.3269996486081406
0.17454,0.3266677382067409
0.17456,0.3269996486081406
0.1745800000000001,0.3266677382067409
0.1746000000000001,0.3269996486081418
0.17462,0.3273315590095393
0.17464,0.3273315590095405
0.17466,0.3269996486081406
0.1746800000000001,0.326335827805341
0.1747000000000001,0.3276634694109402
0.1747200000000001,0.3276634694109377
0.17474,0.326999648608143
0.17476,0.3279953798123401
0.17478,0.3273315590095405
0.1748000000000001,0.3273315590095405
0.1748200000000001,0.3283272902137364
0.17484,0.3273315590095441
0.17486,0.3279953798123401
0.17488,0.3276634694109402
0.1749000000000001,0.3273315590095405
0.1749200000000001,0.32832729021374
0.1749400000000001,0.3273315590095429
0.17496,0.3279953798123376
0.17498,0.3276634694109402
0.175,0.3269996486081406
0.1750200000000001,0.3273315590095405
0.1750400000000001,0.3269996486081418
0.17506,0.3273315590095393
0.17508,0.3273315590095405
0.1751,0.326335827805341
0.1751200000000001,0.3273315590095405
0.1751400000000001,0.3269996486081406
0.1751600000000001,0.3273315590095405
